Description,Sentiment_Analysis,Polarity
siparis geldiginde patatesler soguktu yagda kaç kizartildiysa sertti burgerde soguktu sirf param bosa gitmesin yemek zorunda kaldim,-1,-0.9991110563278198
nasil kfc,1,0.8067162036895752
görseldeki ürünle bir alakasi yok öyle bir beklentiye düsmeyin patatesler bayatti king boy alakasi yoktu azicikti hamburgerler özensizdi görsele kapilip aliyo insan alakasi yok hizliydi çabuk geldi açidan hak yemeyeyim,-1,-0.9991434216499329
seferki sipariste bazi tavuk parcalari bariz belli olacak sekilde eski idi tazeleriyle arasinda renk farki vardi,-1,-0.9943545460700989
ürünüm eksik geldi ayrica bum buz geldi madem yetistiremiyorsunuz siparise çikmayin magdur etmeyin,-1,-0.9994661211967468
gayet hizli bir servis yapildi siparislerim sicak geldi,-1,-0.9894250631332397
10 dakikada hazirlanan menü 10 dakika uzakliktaki sube teslimat süresi 57 dakika yapmayin isi birakin simdi iyi anladim 6 puana düstügünüzü üstelik patateslerde kayis yemek gelene kadar buz olmus 5 siparisi tek kuryeyle yollarsaniz olacagi,-1,-0.9985684156417847
rezalet patatesler 1 aylik buz geldi verdigim 70 tl haram olsun 1 30 saat gelmesini bekledik vermeyin siparis paraniza yazik,-1,-0.9994387626647949
zamaninda geldi denebilir patates tuzsuz ek tuz yoktu yumusamisti soslar sicakti coleslaw çamur ayrica kasiksiz geldi islak mendil gelmedi bir siparis verecegimi sanmiyorum,-1,-0.9985759258270264
gelen paket içeriginde eksik vardi,-1,-0.9982032179832458
tavuklar eskisi kadar lezzetli degildi soslarin rengi degismisti patatesi getirmediler sonradan tekrardan istedim,-1,-0.9990088939666748
siparis 45dkda geldi yarisini unutmuslar unutulan kisim bir 45dk sonra buz geldi yemekten ziyade eziyet dolu bir aksam yemegi,-1,-0.9995036721229553
i ordered xtreme kutu deal really disappointed zingerburger is too small just like tavuk burger and its also cold no taste who meal was too cold with no taste and received after 1 hour,1,0.9839195609092712
butlar hayal kirikligi yag içinde diger ürünler güzeldi kurye mükemmel bir kardesti umarim arkadasin degerini bilirler,-1,-0.999510645866394
nerdeyse 1 saatte geldi,-1,-0.9162354469299316
siparis teslim süresi uzun sürüyor,-1,-0.9961807727813721
1 saat 15 dkda geldi patates soguk gerisi fena degildi,-1,-0.9953043460845947
bayat yavasti,-1,-0.9701942205429077
1 bile fazla siparis vermeyin 2 saatte getiriyorlar onu soguk getiriyorlar,-1,-0.9511955380439758
yemekler buz gibiydi nimeti sekilde degerlendirmek hos olmaz patates soguktan tas olmustu,-1,-0.9989181756973267
harikaydi,1,0.9834811687469482
gelen yemek buz olmustu,-1,-0.9974531531333923
heç geç geldi soguktu sogan halkalari rezalet durumda idi,-1,-0.9977002739906311
yorumlara inanmayip siparis verdim gercekten soguk geliyor siparis verdik 15 dakika sonra siparis yolda durumuna gecti 1 saatte falan geldi,-1,-0.9993487000465393
puanina ragmen siparis verdim baya hizli geldi patateslerin tuzlu olmasini istememe ragmen tuzsuz biraz tatsiz klasik kfc patatesi geldi tavuklarin lezzeti iyiydi hot shotlarin disinda nedense çitir çitir yapan sos yoktu,-1,-0.998406171798706
sipariste yer alan 2 adet coleslaw salata ulasmadi ödemesini bildirmemize ragmen aldilar para iadesi yapmadilar,-1,-0.9987927079200745
kovada eksik geldi ürün acili acisiz karistirilmis kendi isteklerine göre koyulmus üründü yiyemedik cöp oldu bos yere para vermis oldum,-1,-0.9995766878128052
siparis tam 1 saat 45 dakika geldi keske gelmeseydi gelen eksik soguk geldi bence isi birakmalisiniz,-1,-0.9973403811454773
rezaaaalet,-1,-0.9987625479698181
bence lezzetli siparisleri hizli geliyor tesekkür ederim,-1,-0.8232008814811707
tavugun rskiydi,1,0.781789243221283
soguk lezzetsiz verdigim paraya acidip kfc ye yakismadi,-1,-0.9994071125984192
gec geliyor,-1,-0.9815177321434021
1 saat 21 dakikada geldi paketçi arkadasta yogunluk oldugunu dogruladi kurye kardesim emekçi sözümüz yok ancak restoran müdürü siparisi kapatmiyor yogunluk varsa ögle aram bitti nasipse aksam 5 den sonra yiyecegim,-1,-0.9473444223403931
pos makinasi zayif,-1,-0.9835357069969177
saguk gec geldi,-1,-0.9097676873207092
okadarda iyi deil,-1,-0.9987013936042786
iyi,1,0.8707313537597656
tam bir rezalet gec geldi,-1,-0.9987492561340332
yemekler buz geldi özellikle kemiksiz çitir patates bir kaç gün önce yapilmis rafta bekleyip gönderilmis gibiydi bir asla paket siparis vermem,-1,-0.9994179010391235
tam bir rezalet siparis tam iki buçuk saatte geldi iki buçuk saat sonunda gelen siparis eksik yanlisti soguk olmasi cabasi aksamimiz ziyan oldu yemeksepetine kfcye güveniriz saatten sonra,-1,-0.9992303252220154
herseferinde soguk getiriyosunuz vede sert tavuklar kalmis tavugumu koyuyosunuz anlamiyorum,-1,-0.9968196153640747
siparisim tam 2 saat 10 dakika sonra elime ulasti aradigim siparisiniz hazir simdi çikiyor denildi bir müsteriye yalan söyleniyor yogunluk varsa söylenilen süre siparis yetismeyecekse siparisi kapatmasini öneriyorum müdür arkadasa gecikme olurda kadar degil,-1,-0.9931882619857788
siparis 2 saatte geldi ilk 1 saat sonrasinda 20 dk araliklarla görüstügüm 3 müsteri temsilcisinin henüz subeden dahi cikmamis kuryenin 5 dk önce subeden çiktigi 67 dk içerisinde siparisleri bana getirecegi yalanini söyledi kfcden nefret ettirdiniz kfc yerim cevreme yediririm,-1,-0.9973090291023254
1 5 saat sonra gelen siparis sisteme 1 1 saat teslin edilmis olarak girilmesi sistem yerlerde,-1,-0.9628373980522156
öncelikle kurye ibrahim abim iyidi hizli getirdi güleryüzlüydü tavuklar tas gibiydi kuruydu midemizi mahvetti,-1,-0.9975265860557556
tavuklar yeni yapilmamis isitilmis,-1,-0.9897292256355286
1 saati geçtikten sonra gelmesini bir kenara birakiyorum patatesler sogan halkalari buz gibiydi hemde dünden kalmis inanilmaz bayatti,-1,-0.9994179606437683
rezalet adrese teslimat yok sokaga çikma yasagi oldugu halde,-1,-0.9992075562477112
kesinlikle tavsiye etmiyorum 2 kg mesafeye 1 sa 15 dk geldi kadar sogumustu tavuklar lezzet denen bir sey kalmamis patatesleri zaten yiyemedik resmen buz olmus pisman olduk yazik kadar para verdik,-1,-0.999225378036499
yemek iki dkika geldi hersey soguk herrseyy bence siparis vermeden önce düsünün birdaha siparis falan vermem bunlardan,-1,-0.9987944960594177
soguk geldi yemekler taze degildi cok gec geldi,-1,-0.9978537559509277
hizli eksizsiz sicak,1,0.8957387804985046
tesekkür ederim hizli bir sekilde ürünlerim geldi,1,0.7609881162643433
hiz yavas degil muhtemelen subeyi bekliyorlar siparisler 60 dakikada geliyor motorcular yavas degil dagitim sorunlu oldugu geç kaliyorlar,-1,-0.928684651851654
hizli sicak geldi klasik kfc lezzeti iste bir eksik bir fazla,-1,-0.9992928504943848
good,1,0.9890589714050293
patates kizartmalari kuru soguk geliyor,-1,-0.9973855018615723
gece siparis vermistim buna ragmen kurye güler yüzlüydü kendisine tesekkür ederim,-1,-0.6065496206283569
kfc ailesine tesekkürler,1,0.9680377840995789
patetsler gelmedi,-1,-0.9800925850868225
guzle,-1,-0.73540198802948
getirdiginiz patatesler tastan sertti,-1,-0.9988105893135071
kfc iyi bir marka böyle oluyor anlamiyorum,0,-0.5646311044692993
siparsim eksiksiz tazeydi,1,0.8566701412200928
bekledigimden cok hizli sicak geldi tesekkurler,-1,-0.9410276412963867
puanlara aldiris etmeden siparis verdim 1 saatten uzun bir zamandan sonra elime ulasti patatesler vs soguktu pek lezzetli degildi açikçasi,-1,-0.9987828731536865
damak orgisi arayan ergen yorumlarina bakmayin yorum yapanlar yagda pismis antibiyotikli tavuk siparis ettiklerinin farkinda degiller sanirim normal standart kfc iste,-1,-0.9148345589637756
30 40 dakika süre gösterildi 1 saatte geldi fazla aç olmasaydim takmazdim fakat açtim kusura bakmayin bundan puan kirmak zorunda kaldim kolay gelsin tekrardan,-1,-0.8808852434158325
hafta 3 4 28li kanat alirim eksik olmayin sevdigim markasiniz lütfen bozmayin,1,0.9819188714027405
özensiz siparis eksik,-1,-0.9992413520812988
sicaklik lezzet tazelik süper,1,0.9868199825286865
sicak tazecik ti ellerinize saglik,1,0.9876652359962463
hizli güzel geldi tesekkürler,0,-0.5923119187355042
güzeldi sey tamda tamdi,1,0.9830164313316345
hamburgerler soguktu tam 1saat 45 dkya geldi servisi iyi degildi patatesler buz gibiydi dünden kalanlari getirmislerdi,-1,-0.9985138773918152
zamaninda geldi siparisim eksik burger yanlis geldi kfc den lezzetli ürünler beklerdim,-1,-0.9819212555885315
patatesler soguktu,-1,-0.9904025197029114
tavuklar bayatti,-1,-0.9989699721336365
yanlis siparis geldi,-1,-0.99638432264328
taze degil,-1,-0.9967759847640991
güler yüzlü servis super hiz siparis vuuu,1,0.992196261882782
sosun kapagi bantlanmamis düzgün butlar sabahdan kalma asiri sert kuruydu,-1,-0.9940751791000366
teslim etmeden teslim edildi yaziyorlar 1 saati geçiyor gelmesi,-1,-0.9609852433204651
siparis eksik geldi 2 saat yeni siparisi bekledik,-1,-0.9947858452796936
hayatimda yedigim kötü yemekler arasinda 1 sanirim patatesler soguk lastik gibiydi tavuklar buz bozuktu iki lokma yedikten sonra çöpe attim pismanliksiniz,-1,-0.9991742372512817
geç geldi patates tavuk kurumustu,-1,-0.9916844964027405
kusura bakmayin sey kötüydü umarim toparlarsiniz,-1,-0.9007871747016907
özellikle sicak olsun yazmama ragmen patatess buuuzzz gibiydi bayatti çignerken çenesi yoruluyor insanin derece asla abartmiyorum kfc pismanligi yasadim bir siparis verecegimi sanmiyorum,-1,-0.9993119239807129
iki kelimeçok kötü,-1,-0.9973515272140503
güzel,1,0.9026162028312683
zinger burger tavuk burgerin içi kötüydü ekmegi bayatti yesilligi kötü,-1,-0.9990820288658142
siparis verdikten tam 2 saat 5 dk sonra siparis elime ulasti madem yogunsunuz zaman teslimat süresine 3545 dk yazmayin neyse onu yazin milletin beklemeye vakti varsa siparis versin,-1,-0.9789736270904541
siparis geç geldi yedigim kötü menüydü hamburgerin tadi tuzu yok rezalet patates tas disim kiriliyordu kalsin kesinlikle önermiyorum cebinize zarar sagliginiza bilseydim popeyestan söylerdim,-1,-0.9994845986366272
nasil sifir verebilirim onu aradim saka kendime kiziyorum nasil böyle bi hata yaptim siparis 1saat 15 dk geldi 2 tane burgerin içinde salatalik bile yoktu sadece tavuk vardi patates esnemiyor bile resmen kiriliyor diyeceklerim kadar arada tavuklarda tas gibiydi,-1,-0.9991027116775513
2 saat oldu hala gelmedi rezalet,-1,-0.9988138675689697
soguk büzüsmüs patetesler yine degismedi son olsun,-1,-0.9929737448692322
tam tamina 90 dakika geldi mesafe yaklasik 2 km bekledigine degdi mi soracak olursaniz asla derim hamburger in içindeki sos peynir vs birsey yoktu iki ekmek arasina tavugu koyup göndermisler patatesler zaten allaha emanet kaç gün öncesinin bilinmez bir mi aslaaa,-1,-0.9871593713760376
getirilen tavuklar yenmicek sekilde sertti bayatti malesef yiyemedik disimiz kirilcakti ozellikle notlarda belirtsekte istedigimiz gelmedi patatesler bayat isitilip getirilmisti verilen paraya üzülüyorum yorumlara bakmamistik baksaydik siparis vermezdik,-1,-0.999042809009552
200 m mesafeden siparisim tam 1 saat 10 dk geldi hamburger ekmekleri bayat tavuklar buz gibiydi patatesleri zaten atmak zorunda kaldik,-1,-0.9982975125312805
siparis eksik geldi,-1,-0.998151421546936
menülerimizin eksik geldi,-1,-0.9993850588798523
aramizda sadece bir yol var yanyana binalar 1 saate yaklasiyodu yemek geldiginde patatesler soguk lezzetsiz pisman olduk,-1,-0.9960829019546509
aslinda fena sayilmaz isi sorununa çözüm bulmak lazim,-1,-0.9320493936538696
hiz 1 saatten uzun bir sürede geldi servis,-1,-0.9491274952888489
harika,1,0.986046552658081
1 saatte siparisim geldi burgerler soguktu patatesi ayri pakette geliyor diger subelerde fakat burda iç içeydi,-1,-0.9895696640014648
siparisim nerdeyse 2 saate geldi ilik hamburger lastik patates,-1,-0.9869207739830017
2 saatte geldi buz tesekkurler,1,0.9668441414833069
yedigim kötü kfc ydi,-1,-0.9948803186416626
ürün cok gec geldi buz gibiydi,-1,-0.9991815686225891
bayat soguk çitir degildi kampanyali ürün söyledik kötü göndermenize gerek yoktu 10 lira fazla verip iyisini yemek isterdim bir süper boy patates yazmissiniz diger restoranlarin küçük boyu bile büyük süper boyunuzdan,-1,-0.9858604073524475
hizli geldi hersey dünden kalma tatsiz buz gibiydi sogan halkalari yenmicek haldeydi sevdigim biseyi yiyemedim beklentimin altindaydi,-1,-0.9991583824157715
gravy sos unutulmustu,-1,-0.8632633090019226
temassiz teslimat istedigim halde paket servisciniz inatla kapimi caldi elden teslim etti ben temassiz istedim dedigimde bana bilgi verilmedi dedi buda bence boylr bir zamanda musteriyi umursamamak yada sirf bahsis icin boyle bir pazarlik yapmaktir,-1,-0.9989761114120483
siparis soguk uzun zamanda geldi kemiksiz tavuk sayisi eksikti seyi mikrodalgada isitip yemek zorunda kaldik,-1,-0.9987021684646606
patatesler soguk cedar peynir birinde yoktu cok gec geldi vasat bidaha söylemem,-1,-0.9995378255844116
aksam yemegi söylemek istedim pisman oldum 50 dk sonra geldi siparis tas yemek yedim buz gibiydi burgerin içine marul koymayin notta belirtmeme ragmen umursamamislar soguk yemegin tadi kadar iyi olabilir baskada bir sey kalmadi zaten pisman oldum,-1,-0.9991527795791626
siparisim tam 1 saat 27 dakikada geldi kfc kayitlardan kontrol edebilir tabi sogumustu kfc pismanliktir helal etmiyorum,-1,-0.9936917424201965
kola sicak patatesler soguktu,-1,-0.9921205639839172
patatesler bayat sertti,-1,-0.9995059370994568
patatesler kötü ketçaplari güzel degil,-1,-0.999437689781189
yarisi aciliydi yarisi degildi biraz dikkat edilirse iyi olur,-1,-0.9894048571586609
hizli gelmesine ragmen soguk geldi,-1,-0.9546712040901184
hizli geldi sicakti sadece patateste kapali kaldigi biraz hamurlasmisti kadar,-1,-0.9980700016021729
hasan ferhat beye tsk ederim hizli nazik güler yüzlü idi tek sikintimiz ters dublexs se yukari kapidan gelmesi kapi zilinde ariza oldugu otopark girisini belirtmistim yine tesekkürler elinize saglik,-1,-0.8149200677871704
yorumlara dikkat edin lütfen ben aldiris etmeden siparis verdim gerçekten berbat eksik ürün kurumus hele hamburger içine tavugu katlayip atmislar sos marul yok rezalet ayip yaptiginiz,-1,-0.9994623064994812
berbat bir patates 5 gün öncesinin bir dahada söylemem,-1,-0.9995405673980713
tatsiz çig kalmis tavuklar lastik bir patates talep etmeme ragmen gelmeyen ürünler coleslaw un gelmedigini canli yardimla ilettim fakat ona ragmen getirmediler bir seye degmezsiniz,-1,-0.9992542862892151
iyiydi hizli sicacikti,1,0.9723156690597534
asiri tuzlu zinger burgerin eti cok kucuk,-1,-0.9916878938674927
restoran yetkilisiyle konusup sorunu paylastim yemek sepeti çalisaniyla umarim baska sekilde bir ürünü tüketmek zorunda kalmaz patatesler beklemis tekrardan yaga daldirilip çikarilmis soguk yenmeyecek kivamda ürünlerdi tavuk burger tamamen soguk bayatti zinger iyiyd,-1,-0.9943191409111023
süper boy 2 patates olan siparisimize 1 orta boy yolladilar rezalet burdan sipars vermeyin,-1,-0.9989200830459595
paketi hazirlayanin acisiz dedikce aci urunleri koyma cabasina anlam veremiyorum,-1,-0.9980001449584961
yemekler eksiksiz hizli geldi lezzet zaten harika,1,0.9585152864456177
super,1,0.9866470098495483
siparisler eksik gönderiliyor,-1,-0.9971958994865417
buzgibiydi hersey,1,0.9902750253677368
soguk patates yemek isteyenler müthis bir lokanta,1,0.9979251027107239
hizli geldi ancak patatesler biraz soguktu,-1,-0.9954990148544312
15 dakikada geldi kurabiye tesekkürler,1,0.9835209846496582
soguktu,-1,-0.9852394461631775
hizda problem yok fakat patates yerine tas gönderseydiniz keske,-1,-0.9980877041816711
baska yerlerden yemek soyledigimde 3040 dakikada geliyordu burdan soyledigimde 1 saat 12 dakika sonra geldi,1,0.6691920161247253
soguk getiriyosunuzzzx,1,0.8772261142730713
eksik siparis özensiz servis,-1,-0.9988469481468201
su kolalari pakete koymuyorsunuz anlamiyorum 4 kisilik menü söyledim 4 sise kolayi kucagimda tasidim uygulamayi degistirmezseniz siparis vermeyi düsünmüyorum artik,-1,-0.9780968427658081
hiz lezzet servis iyiydi,-1,-0.8817675113677979
sicak geldi tesekkürler,1,0.9187827706336975
iki günlük bayat varsa yollamislar,-1,-0.9961592555046082
gelen 4 hamburgerin sadece 1 tanesinin içinde sos marul vardi onun disinda 3 hamburgerin içine tavugu kizartip koyulmus bir sekilde geldi bir sos bir yesillik yoktu gelen patatesler sabahtan kalma sert soguktu,-1,-0.999219536781311
kanatlar bayatti,-1,-0.9890599250793457
kendim subeye gidip hamburgeri hazirlayip yürüyerek geri dönsem bundan hizli gelirdi kurye arkadasa suç bulmuyorum sube sikinti var siparisim tami tamina 1 saat 30 dakika geldi rezillik,-1,-0.9991791248321533
tavukalr soguk geldi hatta bazilari sanrim gereginden fazla süre kaldigi tatlari bile kötü idi yüzden iki afet kemskliden bir isirik alip attim çöpe mayonez tuz yoktu pecete yoktu,-1,-0.9993791580200195
hizli geldi patatesler sicakti mayonez ketchup yoktu,-1,-0.9977244138717651
klasik kfc tek fark buz olmasi,-1,-0.9978347420692444
1 5 saatte geldi tavuklar kokuyordu midemiz bozuldu,-1,-0.9936529397964478
siparis 25 dk geldi urunler sicak guzeldi ugur bey e ayrica teslimatinda kibarligi nazikligi icin tesekkur ederim,-1,-0.8013371825218201
bukadar lezzetin kötü olacagini düsünmedim deneyim gördüm ilk son siparisim ayrica kuryenin kapinin önüne geldigin aramasini söyledim tlfnu yok dediniz demek çalisanin basina bisey gelse birak müsteriyi çalistigi firmaya bile ulasim zorlugu yasicak kalitesiz sorumsuz bir firma,-1,-0.9989755153656006
bekledigimden hizli geldi patateslerin bazilari sert soguk kalmisti genel olarak lezzetliydi yemek tesekürler,-1,-0.9857866168022156
